Year,Hour,Minute,AM/PM,DAY,Deadpp,Totalpp,Bhurtpp,Shurtpp,Churtpp,Btype,Mtype,Type,Blaw,Law,Broad,Road,B1people,B2people,,,,,,,,
2014,2014072010,0,0,6,1,1,0,0,0,2,4,4,0,9,0,0,2,,,,,,,,,
2014,2014072010,20,0,6,1,1,0,0,0,2,2,2,0,0,0,0,7,,,,,,,,,
2014,2014072007,40,0,6,1,2,0,1,0,0,5,18,0,5,0,0,1,2,,,,,,,,
2014,2014072006,38,0,6,1,4,1,2,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2014,2014072004,25,1,6,1,1,0,0,0,0,11,11,0,0,0,0,0,0,,,,,,,,
2014,2014072002,5,1,6,1,1,0,0,0,0,11,11,0,0,0,0,1,1,,,,,,,,
2014,2014072000,56,1,6,1,1,0,0,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2014,2014071919,40,1,5,1,1,0,0,0,0,10,10,0,2,1,2,4,2,,,,,,,,
2014,2014071918,32,1,5,3,13,5,4,1,0,1,1,0,0,0,0,0,0,,,,,,,,
2014,2014071917,5,0,5,1,1,0,0,0,1,11,11,0,0,0,8,4,12,,,,,,,,
2014,2014071916,15,0,5,1,1,0,0,0,0,10,10,0,0,1,2,1,2,,,,,,,,
2014,2014071915,35,0,5,1,1,0,0,0,0,5,19,0,0,0,0,1,1,,,,,,,,
2014,2014071914,45,0,5,1,1,0,0,0,2,2,2,0,0,0,0,7,,,,,,,,,
2014,2014071907,30,0,5,1,3,2,0,0,0,10,10,0,2,1,2,2,2,,,,,,,,
2014,2014071905,20,1,5,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014071903,0,1,5,1,1,0,0,0,2,4,4,0,0,0,0,7,,,,,,,,,
2014,2014071822,50,1,4,1,1,0,0,0,2,11,11,0,0,0,0,2,,,,,,,,,
2014,2014071820,55,1,4,1,1,0,0,0,0,5,18,0,0,0,0,2,0,,,,,,,,
2014,2014071820,36,1,4,1,1,0,0,0,1,11,11,0,0,0,5,0,12,,,,,,,,
2014,2014071817,0,0,4,1,1,0,0,0,0,10,10,0,6,1,2,1,2,,,,,,,,
2014,2014071815,0,0,4,1,1,0,0,0,0,11,11,0,6,1,2,0,3,,,,,,,,
2014,2014071812,35,0,4,1,4,0,3,0,0,5,18,0,0,0,0,1,0,,,,,,,,
2014,2014071812,20,0,4,1,2,1,0,0,2,4,4,0,0,1,1,1,,,,,,,,,
2014,2014071810,35,0,4,1,2,1,0,0,0,10,10,0,0,0,0,1,0,,,,,,,,
2014,2014071809,59,0,4,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014071806,40,0,4,1,1,0,0,0,0,11,11,0,0,0,0,1,3,,,,,,,,
2014,2014071805,50,1,4,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014071803,0,1,4,1,1,0,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2014,2014071802,30,1,4,1,1,0,0,0,0,10,10,0,3,0,0,4,0,,,,,,,,
2014,2014071800,15,1,4,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2014,2014071723,45,1,3,1,1,0,0,0,1,6,6,0,0,1,2,0,12,,,,,,,,
2014,2014071722,50,1,3,1,3,0,2,0,0,5,18,0,5,0,0,0,0,,,,,,,,
2014,2014071721,51,1,3,1,1,0,0,0,0,5,19,0,0,0,0,0,6,,,,,,,,
2014,2014071720,57,1,3,1,1,0,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2014,2014071719,34,1,3,1,1,0,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2014,2014071718,55,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014071717,16,0,3,1,1,0,0,0,1,0,0,0,0,1,1,6,12,,,,,,,,
2014,2014071716,47,0,3,1,1,0,0,0,2,2,2,0,0,0,0,7,,,,,,,,,
2014,2014071712,55,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2014,2014071711,5,0,3,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014071710,15,0,3,1,2,1,0,0,0,11,11,0,2,1,1,0,2,,,,,,,,
2014,2014071709,40,0,3,1,1,0,0,0,1,11,11,0,0,1,2,1,12,,,,,,,,
2014,2014071707,15,0,3,1,1,0,0,0,1,11,11,0,0,0,0,4,12,,,,,,,,
2014,2014071622,45,1,2,1,1,0,0,0,0,5,18,0,4,0,0,0,4,,,,,,,,
2014,2014071617,30,0,2,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2014,2014071615,0,0,2,1,1,0,0,0,2,11,11,0,0,0,0,3,,,,,,,,,
2014,2014071613,55,0,2,1,1,0,0,0,1,11,11,0,0,1,2,6,12,,,,,,,,
2014,2014071608,20,0,2,1,1,0,0,0,2,2,2,0,0,0,0,8,,,,,,,,,
2014,2014071607,50,0,2,1,1,0,0,0,0,11,11,0,0,1,1,0,3,,,,,,,,
2014,2014071607,35,0,2,1,1,0,0,0,0,10,10,0,0,1,2,1,2,,,,,,,,
2014,2014071604,25,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014071600,10,1,2,1,3,1,1,0,0,5,19,0,0,0,0,4,0,,,,,,,,
2014,2014071523,2,1,1,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2014,2014071523,31,1,1,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014071522,0,1,1,1,4,1,2,0,0,10,10,0,6,1,2,0,2,,,,,,,,
2014,2014071522,10,1,1,1,1,0,0,0,1,11,11,0,0,0,8,4,12,,,,,,,,
2014,2014071521,50,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014071520,20,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014071520,15,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014071519,18,1,1,1,4,1,2,0,2,4,4,0,4,0,0,0,,,,,,,,,
2014,2014071519,45,1,1,1,4,3,0,0,0,11,11,0,2,1,2,0,0,,,,,,,,
2014,2014071518,40,1,1,1,1,0,0,0,0,10,10,0,0,0,0,0,2,,,,,,,,
2014,2014071517,38,0,1,1,7,6,0,0,2,2,2,0,0,0,0,4,,,,,,,,,
2014,2014071517,10,0,1,1,2,1,0,0,2,18,20,0,0,0,0,1,,,,,,,,,
2014,2014071516,35,0,1,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014071510,25,0,1,1,1,0,0,0,0,10,10,0,6,1,2,0,7,,,,,,,,
2014,2014071509,15,0,1,1,1,0,0,0,2,18,20,0,0,0,0,7,,,,,,,,,
2014,2014071507,40,0,1,1,1,0,0,0,1,11,11,0,4,0,0,0,12,,,,,,,,
2014,2014071504,50,1,1,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014071504,30,1,1,2,6,2,2,0,0,11,11,0,1,0,0,0,0,,,,,,,,
2014,2014071423,30,1,0,1,1,0,0,0,0,11,11,0,0,1,1,0,8,,,,,,,,
2014,2014071422,27,1,0,1,1,0,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2014,2014071422,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014071421,37,1,0,1,1,0,0,0,0,5,19,0,0,0,0,0,9,,,,,,,,
2014,2014071420,20,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2014,2014071417,15,0,0,1,2,1,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014071413,7,0,0,1,1,0,0,0,0,10,10,0,0,1,1,2,9,,,,,,,,
2014,2014071412,10,0,0,1,1,0,0,0,0,10,10,0,0,0,0,1,3,,,,,,,,
2014,2014071411,0,0,0,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2014,2014071409,3,0,0,1,1,0,0,0,1,0,0,0,4,1,2,1,12,,,,,,,,
2014,2014071409,26,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2014,2014071408,30,0,0,1,3,1,1,0,0,11,11,0,1,3,9,0,10,,,,,,,,
2014,2014071407,10,0,0,1,1,0,0,0,0,10,10,0,1,0,0,3,0,,,,,,,,
2014,2014071407,40,0,0,1,1,0,0,0,0,10,10,0,0,0,0,4,3,,,,,,,,
2014,2014071402,10,1,0,2,4,2,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014071401,20,1,0,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014071322,12,1,6,1,1,0,0,0,1,0,0,0,4,0,0,0,12,,,,,,,,
2014,2014071313,0,0,6,1,1,0,0,0,1,11,11,0,2,0,0,1,12,,,,,,,,
2014,2014071313,20,0,6,1,1,0,0,0,1,11,11,0,9,0,0,0,12,,,,,,,,
2014,2014071310,40,0,6,1,1,0,0,0,0,10,10,0,2,1,2,7,0,,,,,,,,
2014,2014071307,51,0,6,1,1,0,0,0,0,1,1,0,2,1,2,4,7,,,,,,,,
2014,2014071307,0,0,6,1,1,0,0,0,0,10,10,0,8,1,2,0,3,,,,,,,,
2014,2014071304,13,1,6,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014071304,24,1,6,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2014,2014071302,40,1,6,1,2,1,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2014,2014071300,35,1,6,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2014,2014071223,50,1,5,1,1,0,0,0,0,10,10,0,0,1,1,0,7,,,,,,,,
2014,2014071222,20,1,5,1,3,2,0,0,2,18,21,0,0,0,0,0,,,,,,,,,
2014,2014071221,25,1,5,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2014,2014071220,15,1,5,1,1,0,0,0,1,0,0,0,4,1,1,0,12,,,,,,,,
2014,2014071218,20,1,5,1,8,2,5,0,0,10,10,0,1,0,0,1,0,,,,,,,,
2014,2014071217,45,0,5,1,1,0,0,0,0,10,10,0,0,0,0,7,0,,,,,,,,
2014,2014071216,20,0,5,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2014,2014071215,0,0,5,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2014,2014071213,8,0,5,1,1,0,0,0,1,11,11,0,9,1,1,1,12,,,,,,,,
2014,2014071213,25,0,5,1,3,1,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2014,2014071212,35,0,5,1,1,0,0,0,2,2,2,0,0,0,0,7,,,,,,,,,
2014,2014071210,50,0,5,1,1,0,0,0,1,11,11,0,0,1,2,1,12,,,,,,,,
2014,2014071204,55,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014071204,5,1,5,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2014,2014071202,20,1,5,1,2,1,0,0,2,4,4,0,0,0,0,4,,,,,,,,,
2014,2014071201,10,1,5,1,2,1,0,0,0,11,11,0,0,0,0,1,0,,,,,,,,
2014,2014071121,45,1,4,1,1,0,0,0,0,10,10,0,0,0,0,0,2,,,,,,,,
2014,2014071117,25,0,4,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2014,2014071116,30,0,4,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014071111,55,0,4,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014071109,10,0,4,2,2,0,0,0,0,11,11,0,0,1,2,2,0,,,,,,,,
2014,2014071108,35,0,4,1,2,0,1,0,2,4,4,0,0,0,8,1,,,,,,,,,
2014,2014071106,55,0,4,1,1,0,0,0,0,5,18,0,2,1,2,1,2,,,,,,,,
2014,2014071104,30,1,4,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014071103,36,1,4,2,3,1,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2014,2014071102,35,1,4,1,1,0,0,0,1,0,0,0,0,0,5,0,12,,,,,,,,
2014,2014071101,25,1,4,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014071100,4,1,4,1,1,0,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2014,2014071022,20,1,3,1,1,0,0,0,0,5,18,0,0,1,1,0,1,,,,,,,,
2014,2014071020,40,1,3,1,3,0,2,0,0,5,18,0,0,0,0,1,8,,,,,,,,
2014,2014071016,7,0,3,1,1,0,0,0,1,7,7,0,0,3,9,4,12,,,,,,,,
2014,2014071011,55,0,3,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2014,2014071010,52,0,3,1,1,0,0,0,0,10,10,0,2,1,2,0,2,,,,,,,,
2014,2014071010,45,0,3,1,2,1,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2014,2014071010,40,0,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014071009,0,0,3,3,6,3,0,0,2,14,14,0,0,1,1,0,0,,,,,,,,
2014,2014071005,45,1,3,1,1,0,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2014,2014071003,20,1,3,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014071001,50,1,3,1,1,0,0,0,2,4,4,0,0,0,4,0,,,,,,,,,
2014,2014070922,0,1,2,1,1,0,0,0,1,11,11,0,9,0,0,0,12,,,,,,,,
2014,2014070917,20,0,2,1,1,0,0,0,1,6,6,0,0,0,0,1,12,,,,,,,,
2014,2014070912,38,0,2,1,1,0,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2014,2014070910,0,0,2,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2014,2014070822,15,1,1,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2014,2014070822,50,1,1,1,1,0,0,0,0,5,18,0,0,0,0,0,3,,,,,,,,
2014,2014070818,48,1,1,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2014,2014070815,30,0,1,1,1,0,0,0,2,2,2,0,0,0,0,8,,,,,,,,,
2014,2014070815,35,0,1,1,1,0,0,0,1,9,9,0,0,1,1,1,12,,,,,,,,
2014,2014070815,25,0,1,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2014,2014070815,30,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2014,2014070814,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2014,2014070811,25,0,1,1,1,0,0,0,0,11,11,0,1,0,0,1,6,,,,,,,,
2014,2014070808,19,0,1,1,1,0,0,0,0,10,10,0,6,1,2,4,7,,,,,,,,
2014,2014070808,55,0,1,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2014,2014070807,40,0,1,1,3,1,1,0,1,11,11,0,0,0,0,4,12,,,,,,,,
2014,2014070803,27,1,1,1,1,0,0,0,1,11,11,0,9,0,0,0,12,,,,,,,,
2014,2014070801,50,1,1,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2014,2014070800,50,1,1,1,1,0,0,0,0,11,11,0,3,0,5,0,0,,,,,,,,
2014,2014070800,20,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014070723,13,1,0,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014070721,35,1,0,1,1,0,0,0,1,0,0,0,4,0,0,0,12,,,,,,,,
2014,2014070719,42,1,0,1,1,0,0,0,1,0,0,0,3,1,1,6,12,,,,,,,,
2014,2014070718,40,1,0,1,2,0,1,0,0,10,10,0,14,1,2,0,2,,,,,,,,
2014,2014070716,5,0,0,1,3,1,1,0,0,5,18,0,11,1,2,1,1,,,,,,,,
2014,2014070712,50,0,0,1,1,0,0,0,1,6,6,0,0,1,1,0,12,,,,,,,,
2014,2014070708,0,0,0,1,3,2,0,0,0,5,19,0,0,1,1,1,1,,,,,,,,
2014,2014070707,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,2,,,,,,,,
2014,2014070706,26,0,0,1,2,1,0,0,0,10,10,0,1,0,0,0,0,,,,,,,,
2014,2014070706,40,0,0,1,1,0,0,0,1,11,11,0,0,1,2,8,12,,,,,,,,
2014,2014070704,30,1,0,1,1,0,0,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2014,2014070702,40,1,0,1,2,1,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014070622,5,1,6,1,1,0,0,0,0,11,11,0,0,1,2,0,2,,,,,,,,
2014,2014070621,33,1,6,1,2,1,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2014,2014070621,32,1,6,1,4,0,3,0,0,5,18,0,0,0,0,1,8,,,,,,,,
2014,2014070620,0,1,6,1,1,0,0,0,2,18,20,0,0,0,0,2,,,,,,,,,
2014,2014070619,45,1,6,2,2,0,0,0,1,0,0,0,3,1,1,4,12,,,,,,,,
2014,2014070618,50,1,6,1,2,0,1,0,2,18,21,0,0,0,0,2,,,,,,,,,
2014,2014070617,0,0,6,1,3,2,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2014,2014070615,55,0,6,1,3,0,2,0,0,1,1,0,0,0,0,1,0,,,,,,,,
2014,2014070612,55,0,6,3,5,2,0,0,0,5,18,0,1,1,2,1,1,,,,,,,,
2014,2014070612,50,0,6,1,1,0,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2014,2014070610,30,0,6,1,1,0,0,0,0,10,10,0,0,1,1,7,4,,,,,,,,
2014,2014070604,50,1,6,1,1,0,0,0,1,0,0,0,3,1,1,0,12,,,,,,,,
2014,2014070602,20,1,6,1,2,1,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2014,2014070521,41,1,5,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014070521,10,1,5,1,3,1,1,0,1,0,0,0,3,1,2,0,12,,,,,,,,
2014,2014070520,25,1,5,1,1,0,0,0,1,0,0,0,2,3,9,1,12,,,,,,,,
2014,2014070520,15,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014070517,50,0,5,1,5,3,0,1,2,2,2,2,13,0,0,1,,,,,,,,,
2014,2014070516,30,0,5,1,1,0,0,0,1,11,11,0,1,0,0,0,12,,,,,,,,
2014,2014070515,0,0,5,1,1,0,0,0,0,5,18,0,5,0,0,0,2,,,,,,,,
2014,2014070514,10,0,5,1,1,0,0,0,0,5,19,0,0,0,0,3,1,,,,,,,,
2014,2014070511,40,0,5,1,1,0,0,0,0,10,10,0,9,0,0,1,3,,,,,,,,
2014,2014070510,40,0,5,1,1,0,0,0,0,10,10,0,2,1,2,4,7,,,,,,,,
2014,2014070509,50,0,5,1,2,0,1,0,0,11,11,0,5,0,0,9,0,,,,,,,,
2014,2014070508,18,0,5,1,1,0,0,0,0,10,10,0,2,1,2,4,2,,,,,,,,
2014,2014070508,4,0,5,1,1,0,0,0,0,11,11,0,0,1,1,0,3,,,,,,,,
2014,2014070506,8,0,5,1,1,0,0,0,1,0,0,0,3,0,5,4,12,,,,,,,,
2014,2014070505,40,1,5,1,4,3,0,0,0,1,1,0,2,1,2,0,1,,,,,,,,
2014,2014070504,30,1,5,1,1,0,0,0,0,11,11,0,0,0,0,2,1,,,,,,,,
2014,2014070502,35,1,5,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014070423,10,1,4,1,2,1,0,0,0,11,11,0,0,0,0,2,2,,,,,,,,
2014,2014070421,20,1,4,1,3,1,1,0,0,10,10,0,0,0,0,2,0,,,,,,,,
2014,2014070415,12,0,4,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014070414,50,0,4,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2014,2014070410,20,0,4,1,1,0,0,0,1,11,11,0,0,1,2,4,12,,,,,,,,
2014,2014070409,10,0,4,1,1,0,0,0,0,11,11,0,2,0,5,0,7,,,,,,,,
2014,2014070407,57,0,4,1,1,0,0,0,0,10,10,0,5,0,0,0,2,,,,,,,,
2014,2014070407,30,0,4,1,1,0,0,0,2,2,2,0,0,0,0,7,,,,,,,,,
2014,2014070405,45,1,4,1,1,0,0,0,1,0,0,0,3,1,1,4,12,,,,,,,,
2014,2014070402,40,1,4,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014070401,20,1,4,1,2,0,1,0,1,11,11,0,4,0,8,0,12,,,,,,,,
2014,2014070322,40,1,3,1,1,0,0,0,2,18,20,0,0,0,0,1,,,,,,,,,
2014,2014070321,17,1,3,1,1,0,0,0,0,5,19,0,0,1,1,1,9,,,,,,,,
2014,2014070321,19,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014070320,51,1,3,1,1,0,0,0,1,6,6,0,0,1,2,0,12,,,,,,,,
2014,2014070320,40,1,3,1,2,1,0,0,1,0,0,0,3,1,1,0,12,,,,,,,,
2014,2014070319,15,1,3,1,4,1,2,0,0,11,11,0,0,0,0,0,8,,,,,,,,
2014,2014070316,10,0,3,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014070316,30,0,3,1,3,2,0,0,0,10,10,0,1,1,1,1,1,,,,,,,,
2014,2014070315,40,0,3,1,1,0,0,0,0,5,18,0,0,0,0,0,3,,,,,,,,
2014,2014070313,20,0,3,1,3,2,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2014,2014070313,35,0,3,1,1,0,0,0,0,11,11,0,0,0,0,0,4,,,,,,,,
2014,2014070309,13,0,3,1,1,0,0,0,0,5,19,0,0,0,0,2,1,,,,,,,,
2014,2014070309,30,0,3,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2014,2014070309,30,0,3,1,1,0,0,0,1,11,11,0,3,1,1,0,12,,,,,,,,
2014,2014070305,0,1,3,1,3,2,0,0,0,11,11,0,1,7,13,0,0,,,,,,,,
2014,2014070304,47,1,3,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2014,2014070302,30,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014070301,4,1,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014070223,15,1,2,1,1,0,0,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2014,2014070223,45,1,2,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014070222,23,1,2,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014070216,40,0,2,1,1,0,0,0,2,11,11,0,0,0,0,4,,,,,,,,,
2014,2014070216,15,0,2,1,1,0,0,0,0,11,11,0,2,1,2,7,0,,,,,,,,
2014,2014070214,27,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014070214,30,0,2,1,1,0,0,0,0,11,11,0,5,1,2,3,2,,,,,,,,
2014,2014070213,40,0,2,1,1,0,0,0,0,5,18,0,2,1,2,7,0,,,,,,,,
2014,2014070211,50,0,2,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2014,2014070209,7,0,2,1,1,0,0,0,1,9,9,0,0,1,1,1,12,,,,,,,,
2014,2014070209,20,0,2,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2014,2014070204,15,1,2,1,1,0,0,0,1,0,0,0,0,0,5,4,12,,,,,,,,
2014,2014070203,54,1,2,1,1,0,0,0,0,11,11,0,0,0,0,3,0,,,,,,,,
2014,2014070201,35,1,2,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2014,2014070123,50,1,1,1,1,0,0,0,0,11,11,0,0,0,0,0,0,,,,,,,,
2014,2014070122,6,1,1,1,1,0,0,0,0,5,18,0,0,0,0,1,3,,,,,,,,
2014,2014070118,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,2,,,,,,,,
2014,2014070118,5,1,1,1,1,0,0,0,1,0,0,0,3,0,0,0,12,,,,,,,,
2014,2014070118,55,1,1,1,1,0,0,0,0,10,10,0,4,1,2,0,2,,,,,,,,
2014,2014070115,20,0,1,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2014,2014070114,20,0,1,1,1,0,0,0,1,11,11,0,0,0,0,4,12,,,,,,,,
2014,2014070111,51,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,12,,,,,,,,
2014,2014070109,30,0,1,1,1,0,0,0,2,2,2,0,0,0,0,8,,,,,,,,,
2014,2014070108,45,0,1,1,1,0,0,0,0,10,10,0,4,1,1,4,3,,,,,,,,
2014,2014070101,54,1,1,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2014,2014063020,52,1,0,1,1,0,0,0,0,11,11,0,0,3,9,0,1,,,,,,,,
2014,2014063013,15,0,0,1,1,0,0,0,0,10,10,0,0,1,2,0,7,,,,,,,,
2014,2014063013,30,0,0,1,1,0,0,0,0,10,10,0,0,0,0,7,7,,,,,,,,
2014,2014063012,45,0,0,1,2,0,1,0,0,11,11,0,1,0,0,0,0,,,,,,,,
2014,2014063012,35,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2014,2014063012,0,0,0,1,3,2,0,0,0,10,10,0,0,0,0,1,1,,,,,,,,
2014,2014063011,10,0,0,1,1,0,0,0,1,6,6,0,0,0,0,4,12,,,,,,,,
2014,2014063010,25,0,0,1,1,0,0,0,0,11,11,0,6,1,2,2,1,,,,,,,,
2014,2014063009,10,0,0,1,1,0,0,0,1,11,11,0,0,0,0,6,12,,,,,,,,
2014,2014063008,50,0,0,1,1,0,0,0,2,18,20,0,0,0,0,1,,,,,,,,,
2014,2014063006,15,0,0,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2014,2014063005,57,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2,1,,,,,,,,
2014,2014063004,35,1,0,1,3,2,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2014,2014062923,52,1,6,1,1,0,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2014,2014062920,23,1,6,1,1,0,0,0,0,5,18,0,4,0,0,0,8,,,,,,,,
2014,2014062918,5,1,6,1,3,0,2,0,2,11,11,0,0,0,0,7,,,,,,,,,
2014,2014062917,0,0,6,1,5,0,4,0,0,11,11,0,0,1,1,0,0,,,,,,,,
2014,2014062917,34,0,6,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2014,2014062916,40,0,6,1,1,0,0,0,2,18,20,0,0,0,0,7,,,,,,,,,
2014,2014062913,55,0,6,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2014,2014062910,15,0,6,1,1,0,0,0,1,0,0,0,4,0,0,1,12,,,,,,,,
2014,2014062908,55,0,6,1,1,0,0,0,2,18,20,0,0,0,0,0,,,,,,,,,
2014,2014062904,15,1,6,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2014,2014062823,38,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014062822,18,1,5,1,2,1,0,0,2,11,11,0,0,1,2,0,,,,,,,,,
2014,2014062821,10,1,5,1,2,0,1,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2014,2014062820,27,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2014,2014062816,47,0,5,1,1,0,0,0,0,10,10,0,1,1,1,1,7,,,,,,,,
